origin,dest,count
77014,72573,1
77014,75307,2
77014,77150,1
77015,71746,1
77015,72431,2
77015,72576,5
77015,72580,8
77015,76960,2
77015,76964,1
77016,72476,4
77017,40391,1
77017,77034,1
77019,71746,12
77020,76988,2
77021,33720,1
77022,76943,1
77023,77001,1
77023,77005,1
77024,76986,1
77024,76995,1
77024,78662,2
77028,76988,5
77028,77011,2
77029,72534,1
77029,77044,2
77030,77024,1
77032,76984,2
77032,77038,1
77033,77043,1
77033,77217,1
77035,72484,8
77035,78662,1
77036,77007,2
77037,33709,1
77037,76983,1
77037,77008,1
77041,76947,1
77042,76976,1
77042,76983,1
77047,33709,1
77047,72444,1
77051,78658,1
77052,76984,1
77053,33709,1
77053,76983,1
77053,77008,1
77055,75320,5
77055,75324,4
77056,75296,1
77056,75301,1
77056,75316,2
77059,76984,1
77061,77204,2
77062,38470,1
77063,7339,1
77063,61129,1
77065,7093,1
77066,7683,1
77067,70052,1
77068,56220,1
77069,7340,1
77069,7423,1
77069,29471,1
77069,67187,1
77069,77082,3
77070,7341,3
77070,29452,1
77070,29453,5
77070,29454,2
77070,29461,1
77070,66978,1
77070,77071,1
77070,77082,1
77072,990,1
77072,1131,1
77072,7076,1
77072,7487,1
77072,29446,1
77072,29452,2
77072,29461,2
77072,77082,3
77072,77084,1
77072,90218,1
77073,29453,3
77073,77082,1
77078,67188,1
77078,82514,13
77080,83033,1
77081,7389,1
77082,971,1
77082,7049,1
77082,7323,1
77082,7324,1
77082,7456,1
77082,7554,1
77082,7572,1
77082,29456,1
77082,66966,1
77082,77069,1
77082,77072,8
77085,7273,1
77085,40672,1
77085,83033,2
77086,7338,11
77090,6830,1
77092,41492,4
77093,41500,4
77094,37901,1
77095,53096,1
77096,21547,1
77096,21552,1
77096,21553,1
77096,37472,1
77096,51778,2
77096,53167,3
77096,74799,1
77096,74807,1
77096,89891,1
77096,89903,1
77097,53145,1
77098,53097,2
77099,82281,7
77103,82280,1
77105,82281,1
77106,6642,2
77108,76101,7
77108,76105,5
77109,64144,6
77109,64145,10
77109,64147,2
77111,516,3
77111,522,12
77111,525,4
77111,564,3
77111,595,3
77111,45694,1
77111,46617,2
77111,46672,2
77111,46709,5
77111,46763,1
77113,83619,1
77113,83961,5
77115,77119,5
77118,87417,1
77119,77115,5
77120,40493,6
77120,40498,4
77122,10555,1
77122,35191,1
77122,35193,6
77122,35195,3
77123,67908,2
77123,75003,7
77124,55370,1
77125,55271,12
77125,55299,4
77125,55481,1
77125,55482,1
77126,88511,1
77129,35091,14
77129,35095,3
77130,35094,3
77131,55271,2
77132,35091,9
77134,55302,3
77136,55213,1
77136,55596,2
77139,23303,6
77139,55541,1
77140,15247,1
77141,34495,1
77143,55191,1
77145,71416,1
77145,77513,1
77145,77566,1
77146,19234,24
77147,75432,1
77148,75424,1
77149,33707,2
77149,33710,1
77149,33729,1
77153,77210,1
77154,72444,4
77155,77151,1
77157,75313,1
77158,71150,1
77159,75419,19
77159,75421,1
77159,77211,1
77161,75425,2
77162,33725,1
77163,40564,3
77166,76932,2
77167,33729,2
77167,33730,1
77169,75425,2
77170,75306,1
77177,33708,3
77178,40571,1
77179,75432,1
77181,72544,1
77181,76932,2
77182,33701,1
77182,75428,1
77182,78638,2
77183,76935,1
77183,76944,1
77183,77015,1
77184,40564,1
77184,77004,1
77185,40573,1
77186,40583,1
77187,77168,2
77189,74999,8
77191,40393,1
77192,77217,1
77197,78666,1
77198,72449,1
77200,40393,1
77201,40581,1
77203,77160,1
77204,40364,7
77205,40409,1
77206,40399,3
77206,77006,2
77206,77060,1
77207,75431,2
77207,75432,1
77208,77152,1
77208,77156,1
77211,77163,8
77212,40571,1
77213,40576,1
77214,40571,2
77214,40576,1
77215,72556,1
77216,40571,7
77216,75439,2
77218,77213,1
77219,40566,1
77220,66724,1
77221,35818,10
77221,66724,2
77221,66725,4
77222,36189,1
77222,66724,1
77223,63744,1
77225,42330,2
77225,42331,4
77226,42332,2
77226,63707,3
77226,63717,1
77226,63726,1
77226,63732,1
77226,63744,7
77227,68430,1
77228,36134,2
77228,36232,1
77229,68430,1
77230,68430,1
77232,88725,1
77233,88722,17
77234,88722,1
77235,88722,1
77238,13634,1
77238,69696,1
77239,13661,1
77239,13690,1
77239,13707,1
77239,50972,3
77239,69561,19
77240,38131,1
77241,74956,1
77242,13669,1
77242,44509,1
77242,70104,1
77242,70190,1
77243,31581,1
77244,77249,1
77245,77249,5
77246,69842,1
77248,70067,1
77249,6431,2
77249,13714,1
77249,13715,1
77249,22864,1
77249,23865,3
77249,23871,3
77249,23872,2
77249,23876,3
77249,23900,3
77249,43256,3
77249,69891,2
77249,70397,2
77249,70403,3
77249,77245,3
77249,77288,6
77249,77289,6
77249,77290,4
77249,77291,7
77249,77292,6
77249,77295,6
77249,77308,10
77253,77279,4
77254,77288,2
77255,39653,1
77256,70160,1
77257,23900,1
77257,71463,1
77257,77311,11
77257,83286,1
77258,6381,1
77258,22858,1
77258,70242,1
77258,70412,1
77258,76916,2
77259,49964,1
77262,70401,1
77264,6373,1
77264,6390,1
77264,6402,1
77264,6416,1
77264,6430,1
77264,23890,1
77264,36459,1
77264,69569,1
77264,69692,3
77264,69825,1
77264,90402,1
77265,23870,1
77265,25926,2
77265,43245,1
77265,70140,1
77266,70160,1
77267,69958,1
77267,90402,1
77268,6402,7
77268,22901,1
77268,38615,2
77268,46429,2
77268,69390,3
77270,90402,1
77271,6399,1
77271,39654,1
77272,90402,1
77273,70104,1
77274,43245,1
77276,6385,1
77277,69692,2
77278,77253,2
77279,6408,1
77279,77253,2
77279,77260,1
77279,77261,1
77280,77253,1
77280,77254,1
77281,77249,3
77282,69656,1
77282,84880,1
77284,6377,1
77285,6383,2
77285,23973,1
77285,69692,1
77285,70487,1
77285,81150,2
77286,6392,3
77286,6408,2
77286,22884,2
77286,23972,2
77286,63755,3
77286,64588,2
77286,70487,2
77286,81150,1
77287,22884,1
77289,77249,1
77290,77249,1
77291,77249,1
77292,77249,1
77293,77249,1
77294,77249,1
77296,6335,4
77296,6336,4
77297,69825,1
77298,6427,1
77298,41094,1
77298,84880,1
77299,74572,1
77300,74572,1
77301,6351,1
77301,6430,1
77301,10023,1
77301,10029,1
77301,23017,1
77301,23867,1
77301,23869,1
77301,23898,1
77301,23900,1
77301,38979,2
77301,43245,2
77301,69842,1
77301,70104,1
77305,70302,1
77306,6422,1
77306,43249,1
77308,77249,5
77308,77251,1
77309,77247,1
77310,84880,1
77311,77257,10
77312,54290,4
77314,27014,1
77316,44757,1
77317,5555,1
77319,34654,2
77321,91915,1
77321,91916,1
77324,34653,18
77325,33278,5
77325,84660,7
77326,43624,2
77327,84553,1
77327,84743,1
77328,8877,5
77328,16817,2
77328,33258,1
77328,34653,5
77328,84539,2
77330,84686,1
77330,84696,5
77332,1571,2
77333,84719,10
77333,84736,1
77333,84743,11
77333,84746,1
77334,84729,2
77334,84743,2
77335,36527,2
77335,87749,2
77335,91915,8
77336,91918,5
77337,91918,8
77339,8907,1
77340,8904,1
77342,91915,2
77343,91915,2
77344,17088,5
77345,17098,4
77346,84714,1
77347,51471,1
77348,17088,3
77349,17097,1
77349,17098,3
77350,1058,1
77350,1063,1
77350,15584,1
77350,51468,2
77350,72417,1
77350,84519,2
77350,84522,4
77350,84641,11
77351,84641,1
77352,91916,1
77353,91915,1
77354,77337,1
77355,66415,1
77356,66406,1
77356,66410,2
77357,66414,2
77361,66406,1
77362,36385,1
77363,15167,2
77363,15169,4
77370,42642,1
77371,6615,2
77372,3604,4
77372,3616,2
77372,20666,1
77372,26871,1
77372,46925,2
77372,47224,4
77372,51225,14
77372,72300,2
77373,78891,1
77373,78892,1
77374,20667,1
77374,23740,8
77374,26866,1
77374,77368,2
77374,77369,1
77377,48305,1
77377,91132,1
77378,20785,4
77378,26124,1
77378,26146,1
77378,42617,2
77378,42734,3
77378,48306,1
77378,74017,1
77378,91132,2
77379,12340,3
77382,46981,3
77383,3606,5
77383,6039,3
77383,20668,1
77383,26869,1
77383,42616,1
77383,42617,2
77383,42728,1
77383,42745,1
77383,46943,3
77383,47204,2
77383,50620,1
77383,51218,12
77383,59615,3
77383,72300,1
77383,73999,1
77383,74005,2
77383,90860,3
77384,3606,3
77384,20668,2
77384,26869,1
77384,42616,2
77384,42617,1
77384,42728,1
77384,42745,2
77384,42746,1
77384,47204,4
77384,50620,2
77384,51218,9
77384,72300,2
77384,73999,1
77384,74005,1
77385,42642,2
77385,42727,4
77385,50658,2
77385,74003,4
77385,90872,2
77387,12340,3
77387,51218,1
77388,88432,1
77389,42642,2
77389,74003,2
77393,43202,2
77395,78895,1
77397,72024,1
77398,15085,1
77398,20601,1
77398,46015,8
77400,91082,3
77402,22284,1
77404,67143,2
77404,86754,1
77405,26178,5
77406,22279,2
77406,79862,2
77408,56443,2
77408,61054,1
77409,56442,2
77409,61054,1
77409,61055,1
77410,21829,1
77410,21844,1
77410,21933,1
77410,21945,1
77410,21963,1
77410,22273,9
77410,22279,8
77410,25717,1
77410,25718,1
77410,42639,1
77410,42665,1
77410,42678,1
77410,42696,1
77410,50520,1
77410,50523,1
77410,65770,1
77410,65879,1
77410,78893,1
77410,78897,1
77410,79789,2
77410,88389,2
77410,92125,1
77410,92126,1
77410,92127,1
77411,15070,1
77411,21892,1
77411,22279,2
77411,22286,5
77411,25719,1
77411,42680,1
77411,65772,1
77411,67415,1
77411,79797,1
77411,88405,1
77412,26156,6
77413,15077,1
77416,20583,1
77416,20716,5
77416,25650,1
77416,26214,1
77416,28113,1
77416,39171,1
77416,42606,2
77416,42681,1
77416,60001,1
77416,65918,1
77416,88891,1
77417,87196,1
77418,20588,1
77418,20733,6
77418,25619,1
77418,28113,1
77418,39454,1
77418,42601,1
77418,42602,1
77418,42626,1
77418,61996,1
77418,68843,1
77418,87148,1
77418,88871,1
77419,58752,1
77420,81256,3
77421,83002,1
77423,23781,1
77424,18385,1
77424,49722,3
77427,11667,10
77427,20804,1
77427,70870,1
77428,81256,3
77429,20665,1
77432,2529,6
77433,2529,1
77433,3230,10
77433,3231,3
77433,80132,8
77435,2544,5
77437,2544,1
77438,3748,1
77439,2544,4
77440,2544,2
77442,2544,1
77443,2444,6
77443,2497,1
77443,2529,9
77444,80132,1
77446,35501,3
77447,2544,6
77448,19631,1
77449,80132,3
77450,25703,1
77452,63673,5
77454,2608,1
77455,9959,1
77455,75032,1
77456,25701,1
77457,41602,2
77457,41603,1
77457,46170,1
77457,63673,6
77457,80132,1
77458,2486,6
77458,2517,1
77458,24752,2
77458,28473,1
77459,16110,1
77460,91310,8
77461,16104,1
77462,1680,2
77462,37559,1
77462,37730,1
77462,37783,1
77462,37787,1
77462,37808,1
77462,38237,1
77462,43915,2
77462,43919,2
77464,91287,6
77465,91252,2
77466,76418,1
77467,16110,1
77468,16110,1
77469,37754,1
77470,16110,1
77471,37797,1
77471,91217,4
77472,39826,9
77473,43920,2
77475,16141,10
77475,71765,1
77475,91281,1
77476,68427,5
77478,36846,1
77481,69351,2
77483,69351,1
77485,44481,5
77486,24503,1
77487,69643,1
77489,68965,1
77491,70207,2
77491,84871,2
77492,22892,2
77492,31463,1
77492,38129,1
77492,58316,2
77493,14566,1
77493,24439,1
77494,64194,2
77495,81145,1
77496,64642,2
77497,73367,1
77499,58315,1
77499,64216,1
77500,40002,1
77501,39919,1
77502,23870,1
77503,86203,3
77505,24523,1
77506,19240,2
77506,35098,1
77506,57882,1
77506,70393,4
77506,77145,1
77510,44485,1
77511,24542,1
77511,40652,1
77511,81469,8
77511,84901,1
77512,24456,1
77512,81469,7
77513,77145,5
77514,13116,1
77514,14610,1
77514,24445,3
77514,24512,2
77514,24524,1
77514,24525,2
77514,25834,1
77514,35098,1
77514,46419,1
77514,70355,1
77514,71398,1
77518,39898,2
77519,38756,1
77521,30111,1
77521,30115,1
77521,38633,1
77521,69421,1
77521,69990,1
77521,71380,1
77521,73177,2
77521,73430,1
77521,84917,7
77522,38669,1
77522,81149,1
77523,19245,1
77523,24545,1
77523,71435,1
77524,38756,2
77525,22249,1
77525,30101,19
77525,38754,1
77525,69921,1
77525,69998,1
77525,84880,1
77526,51524,2
77526,73445,1
77527,73445,1
77531,69537,1
77533,38797,2
77535,13663,1
77536,85521,1
77537,24543,1
77537,84880,1
77537,86120,1
77538,24432,1
77538,38763,2
77538,65689,2
77538,69608,1
77538,84880,1
77539,69608,1
77540,84823,1
77542,24501,1
77542,81472,1
77542,84901,1
77544,25995,3
77544,86213,12
77546,86180,1
77547,69330,5
77547,69644,4
77548,40783,1
77549,24437,1
77549,24492,1
77549,40792,2
77549,64666,1
77549,84819,1
77549,86178,2
77550,24454,1
77550,92102,1
77552,24470,1
77553,69750,4
77553,81601,1
77555,40652,1
77555,70080,1
77556,86203,9
77557,24501,1
77557,64666,1
77557,82399,1
77558,22240,1
77558,38981,1
77558,40794,1
77558,84880,1
77558,86181,1
77559,40793,2
77559,84970,1
77560,40792,2
77560,40793,9
77560,81572,1
77560,82399,1
77560,86178,2
77560,86179,1
77561,40792,1
77561,86178,1
77563,76626,1
77564,24545,1
77566,14557,1
77566,24499,2
77567,77488,1
77568,84927,1
77569,27141,1
77572,27187,1
77574,5423,1
77574,15671,1
77574,27160,1
77575,5425,1
77575,54047,9
77575,56183,1
77576,5423,1
77576,5424,2
77576,15672,1
77576,54052,4
77579,5424,1
77579,54047,1
77579,54052,6
77580,11200,1
77581,48065,1
77582,48185,1
77583,5411,6
77585,77590,1
77587,54134,6
77588,54135,2
77589,54135,1
77590,77586,2
77594,88637,1
77594,88642,1
77595,88634,5
77596,7864,8
77597,16561,3
77600,44955,2
77601,28776,1
77602,11134,1
77602,28776,2
77603,11134,2
77606,44789,1
77606,87537,2
77607,28776,12
77608,44902,4
77609,44835,10
77609,90485,1
77611,90475,1
77613,90518,3
77614,77729,8
77615,44790,2
77617,12202,3
77617,12215,2
77617,44799,3
77617,77604,1
77617,87524,1
77618,44794,1
77620,68111,3
77620,68112,1
77622,1217,1
77622,78290,1
77623,68111,7
77624,44829,3
77625,11152,1
77625,57156,10
77625,73005,2
77626,88697,2
77627,64034,3
77629,13442,6
77629,16080,9
77629,22461,1
77629,34157,4
77629,44851,1
77629,44882,1
77629,44939,1
77629,64034,23
77629,87537,6
77629,90501,1
77629,90540,1
77629,90550,1
77629,90565,1
77629,90567,3
77632,1217,1
77634,12218,1
77636,11152,1
77636,15491,1
77636,33984,1
77636,44925,1
77636,49313,2
77637,11147,73
77637,89217,53
77638,87545,1
77639,88684,4
77641,88684,3
77646,46223,1
77647,49015,1
77648,49037,4
77649,82794,2
77650,48768,4
77651,82790,2
77652,48958,2
77653,25381,8
77653,88798,1
77653,90106,1
77654,68810,1
77654,68818,1
77654,85598,5
77656,20463,1
77656,25368,1
77656,60557,1
77657,20493,1
77657,25368,1
77658,20848,1
77658,24003,1
77658,25369,1
77658,82319,1
77659,47641,1
77659,85588,2
77663,81244,1
77664,90917,1
77665,28918,3
77667,24045,2
77668,75533,2
77670,81024,2
77671,43958,1
77674,16285,1
77675,76175,1
77676,16276,1
77676,44003,1
77676,76070,1
77677,15637,1
77678,74540,3
77680,65035,2
77680,85217,1
77681,65037,2
77682,37142,1
77682,37144,6
77683,37096,1
77685,37220,5
77686,37213,1
77687,37215,2
77687,37221,3
77688,31065,12
77688,58590,6
77690,37220,2
77691,37216,5
77692,37221,5
77693,82379,3
77695,1141,1
77696,29431,4
77696,29439,1
77696,67182,1
77699,1141,3
77700,54559,11
77701,1146,1
77701,1151,1
77702,29431,2
77704,1132,1
77704,1139,3
77704,1145,3
77704,11303,1
77707,1157,1
77708,1156,2
77709,11303,7
77709,29431,7
77709,29434,2
77709,42383,4
77711,77715,2
77712,12196,1
77713,24179,1
77713,28782,1
77713,65631,1
77713,88665,3
77714,12203,3
77715,77711,3
77715,89209,9
77715,89210,4
77717,44880,2
77718,44798,2
77719,24179,1
77719,24180,1
77719,90487,1
77719,90493,5
77720,90488,2
77720,90493,1
77721,44969,2
77721,90487,1
77723,21767,1
77723,30528,6
77723,72953,4
77726,12188,4
77726,49318,1
77726,49319,1
77726,49321,4
77726,77614,1
77727,68302,4
77727,74780,4
77728,73569,3
77729,12188,1
77729,77614,8
77730,30528,1
77730,58028,2
77730,58029,6
77731,12202,1
77731,12212,1
77731,44799,1
77731,44815,1
77731,44852,1
77731,44870,1
77733,11118,1
77733,11119,3
77735,11129,7
77736,25559,1
77739,11126,2
77739,11145,1
77739,11152,1
77739,21767,3
77739,58027,5
77740,11130,1
77740,11133,1
77741,44811,2
77741,73569,3
77745,44790,1
77747,67789,4
77748,74159,1
77749,7713,12
77750,70444,19
77752,2741,9
77753,84509,1
77755,77629,1
77755,78916,1
77756,45637,2
77757,52515,1
77758,45637,2
77759,39661,1
77760,56711,2
77760,78723,4
77761,38565,3
77761,38570,3
77761,38572,4
77761,45052,1
77761,50423,4
77761,50431,1
77762,38565,2
77762,38566,5
77763,38563,5
77763,45050,2
77764,38576,1
77768,33206,5
77768,49105,3
77769,33224,1
77769,49102,2
77770,15696,1
77770,17933,1
77771,17934,1
77774,42257,1
77774,58808,1
77775,15907,2
77777,47060,1
77778,41683,1
77780,27214,1
77781,50910,1
77782,41680,1
77782,50910,1
77783,18296,1
77783,49105,1
77783,62510,1
77787,18285,1
77787,29568,1
77791,41358,2
77792,41353,3
77793,29565,1
77794,18294,1
77795,3101,1
77798,2221,2
77801,9223,2
77801,17246,1
77801,24627,1
77801,38339,1
77801,41681,1
77801,77808,1
77802,2220,1
77802,2221,7
77802,2226,7
77802,23463,1
77802,47720,1
77803,29232,1
77805,3169,3
77805,39727,7
77805,50551,6
77805,79380,2
77809,31292,1
77811,41686,1
77814,35629,1
77814,55273,2
77816,35733,1
77816,35736,3
77819,44977,6
77819,90551,14
77820,81551,8
77821,49908,1
77823,70208,1
77824,70253,1
77824,70291,1
77826,64287,1
77828,69427,3
77829,70026,1
77830,39950,1
77831,34184,2
77831,35140,2
77831,54410,2
77833,8544,1
77833,70067,2
77834,51585,8
77836,51584,4
77837,84906,1
77838,66055,1
77839,44442,1
77840,1951,1
77841,41911,1
77842,1764,2
77842,41911,1
77845,40354,4
77846,5061,1
77848,5109,1
77848,54096,2
77849,5061,1
77850,87063,2
77851,5061,9
77851,87066,10
77852,5061,7
77852,16952,2
77852,40361,2
77852,49392,1
77852,49393,1
77852,54109,2
77853,33058,2
77854,33056,2
77855,89607,8
77856,83978,1
77856,84009,3
77856,84074,2
77857,83937,12
77857,84059,11
77858,83949,1
77860,84028,3
77861,8801,1
77864,8785,1
77864,83949,1
77864,84074,6
77865,63819,1
77866,36059,5
77869,36075,5
77871,36062,1
77872,36071,1
77873,66682,2
77874,36031,1
77874,63821,8
77875,36063,16
77876,35924,2
77876,36031,1
77876,36062,11
77876,36063,8
77876,36076,2
77876,66653,1
77876,66724,1
77876,78155,1
77876,78159,2
77877,23264,1
77877,23268,1
77877,66714,1
77878,43404,2
77879,12400,1
77879,82993,1
77880,12374,1
77880,82993,1
77881,11710,1
77883,66536,1
77884,66536,3
77886,35702,5
77887,35702,2
77888,53712,1
77888,86498,7
77890,55765,1
77891,55944,1
77892,35602,1
77892,35633,1
77892,35667,1
77892,35770,1
77892,35788,1
77892,35790,1
77893,35703,2
77894,55930,1
77895,88484,5
77896,55937,1
77899,39177,1
77900,88472,1
77901,88484,1
77902,55807,1
77902,88472,4
77902,88485,1
77903,6543,1
77904,88472,1
77905,6493,1
77905,55248,1
77905,57897,1
77906,68045,2
77908,50098,7
77908,50134,1
77910,71895,2
77910,80993,1
77911,74491,1
77912,50098,2
77913,74230,1
77914,55909,4
77914,55942,1
77915,50110,5
77917,55932,4
77920,87048,1
77921,33887,1
77921,50115,1
77923,66177,1
77925,33888,1
77925,50134,2
77928,55267,1
77930,36368,3
77931,74347,2
77931,74360,2
77935,50134,2
77935,55942,1
77935,74320,1
77936,37998,1
77939,37998,4
77941,81008,1
77942,48540,7
77943,53712,2
77944,59032,1
77944,74471,1
77946,55325,1
77947,88473,1
77948,55758,3
77952,1273,5
77952,48540,13
77953,74494,3
77955,19599,1
77956,59032,1
77956,74471,1
77959,53712,1
77960,74227,1
77961,2175,1
77961,10589,9
77961,54377,1
77961,86518,1
77962,25810,1
77962,63669,1
77963,2701,1
77963,15619,1
77963,15624,1
77963,15626,1
77963,24765,1
77963,25711,1
77963,25810,7
77963,35497,1
77963,63670,1
77963,77436,1
77963,77451,1
77964,78208,1
77965,78201,2
77965,78214,23
77967,12883,1
77968,12883,5
77968,47999,1
77968,67163,2
77970,29851,24
77972,63605,24
77973,12883,2
77973,40621,24
77974,47996,1
77975,90233,1
77976,48010,1
77976,67166,2
77976,75602,1
77976,75628,1
77976,85508,1
77976,85511,1
77977,64398,1
77978,25826,2
77979,39431,7
77979,85559,7
77980,39435,6
77981,3491,1
77981,21271,1
77981,25826,1
77981,27431,1
77981,29095,3
77981,36736,1
77981,40029,1
77981,75602,1
77981,80450,1
77981,85448,5
77981,86877,1
77982,57267,1
77983,47982,1
77984,4729,3
77984,27434,1
77984,29095,7
77984,40028,2
77984,49586,4
77984,75602,2
77984,86877,2
77987,35890,1
77987,36846,4
77987,36847,3
77989,84279,1
77989,84309,1
77990,84375,1
77991,8666,1
77991,8678,5
77991,8702,1
77991,8710,6
77992,8668,4
77992,8678,1
77992,8683,2
77993,6261,2
77994,83576,2
77994,83699,2
77994,83700,1
77995,8683,1
77995,83844,1
77996,6256,2
77996,84279,1
77996,84420,3
78000,6250,1
78000,6251,2
78001,84238,1
78004,28469,2
78004,50293,2
78006,8756,1
78008,11519,1
78008,36925,4
78008,36935,4
78009,32460,1
78010,86705,1
78011,32521,1
78012,34612,1
78012,50628,1
78012,90457,3
78013,19040,1
78014,31218,1
78014,79101,1
78014,91644,1
78015,31210,1
78015,36759,3
78015,78092,2
78015,91670,1
78015,91682,6
78016,12930,1
78016,50626,1
78017,50612,2
78017,78090,1
78017,80661,1
78018,86700,1
78019,32402,1
78019,45467,1
78020,57713,1
78020,86718,1
78021,4816,3
78022,32476,1
78023,32425,1
78024,33161,5
78024,57388,1
78024,80613,1
78024,83158,1
78024,91645,3
78024,91670,3
78025,80613,1
78025,80616,1
78026,4800,1
78026,4808,3
78026,4809,2
78027,38342,1
78028,32512,2
78029,62180,3
78029,62226,2
78031,80597,11
78032,32447,1
78032,62133,2
78033,62131,9
78034,62179,5
78036,32460,1
78037,44590,1
78038,12929,1
78038,33159,11
78038,33160,2
78038,33163,4
78038,44166,3
78038,49686,2
78038,50656,1
78038,53439,6
78038,57398,2
78038,57593,1
78038,61597,8
78038,61598,6
78038,61876,1
78038,62543,1
78038,62544,2
78038,65756,1
78038,75582,6
78038,80660,1
78039,2722,1
78039,57587,2
78039,57593,5
78039,62135,1
78039,62136,4
78039,62176,3
78039,62177,3
78039,67162,1
78039,80660,1
78040,78086,1
78040,78087,1
78040,78090,3
78041,62135,3
78041,62136,3
78041,62698,3
78042,62815,3
78043,62136,3
78045,65756,1
78046,43771,1
78046,62179,1
78047,32436,1
78047,62179,3
78048,43746,1
78049,43754,1
78050,61448,3
78053,32400,1
78053,45482,1
78053,75641,1
78054,61955,1
78054,62498,1
78054,63397,2
78054,65742,1
78055,12966,2
78055,12990,1
78055,36767,1
78055,57457,1
78055,61447,3
78055,61955,1
78055,62178,1
78055,62179,1
78055,62180,2
78055,62225,1
78055,62498,1
78055,89333,1
78056,43743,3
78056,61955,1
78056,61957,2
78056,62135,3
78056,62498,3
78058,19823,20
78058,60852,11
78058,60853,40
78058,60880,1
78058,60927,19
78058,62225,2
78058,62226,1
78058,83148,20
78058,83158,14
78058,83166,5
78058,83169,3
78058,83172,3
78058,83184,2
78058,83193,2
78059,45470,1
78059,62053,2
78059,62088,3
78060,36768,1
78060,57456,1
78060,63300,1
78060,65755,1
78061,32436,1
78062,62680,1
78063,33161,2
78063,62053,4
78063,62177,3
78064,43755,3
78064,62135,3
78064,62136,2
78064,62545,3
78064,62698,3
78064,62815,2
78065,62680,2
78065,80589,1
78066,62645,1
78066,77389,2
78067,75639,2
78068,77383,3
78071,26175,1
78071,26176,1
78072,17739,1
78073,30673,1
78075,20589,1
78077,18131,1
78078,44578,2
78079,66083,3
78080,32877,1
78081,43730,1
78081,47103,2
78082,43771,1
78083,83180,2
78084,13038,1
78085,13038,1
78088,43771,1
78089,67162,1
78093,23248,1
78095,47103,1
78097,15949,2
78097,65765,1
78098,16194,1
78099,43739,3
78099,43752,3
78099,57369,2
78101,33507,3
78104,52055,3
78106,11468,1
78106,11472,1
78106,11479,1
78106,11494,1
78106,11500,3
78106,11518,1
78106,11521,3
78106,11522,1
78106,31058,1
78106,31059,3
78106,31060,1
78107,11518,4
78108,11513,2
78109,49446,10
78111,81527,17
78115,59750,3
78116,70151,1
78117,59750,4
78119,59750,1
78120,49895,1
78121,59750,4
78122,30118,1
78123,30118,2
78123,38671,2
78123,39953,1
78124,33438,1
78124,49995,1
78125,68966,1
78126,2746,2
78126,2747,3
78126,2748,1
78126,2749,3
78127,72251,8
78128,71695,1
78130,71696,7
78131,77751,1
78132,2741,3
78133,77751,1
78134,30377,7
78134,30383,6
78134,30395,4
78135,30267,3
78136,30392,2
78136,30398,1
78137,54330,1
78137,75170,2
78140,13985,6
78141,13985,1
78143,30534,8
78143,30552,1
78143,30560,2
78143,30563,1
78143,30567,1
78143,30569,1
78143,30576,3
78143,30586,1
78143,30591,2
78145,49280,2
78146,22357,2
78148,35550,2
78149,35550,1
78150,35550,1
78151,35550,3
78152,8041,1
78152,8042,16
78153,8048,2
78156,5618,1
78158,68445,1
78159,68445,1
78160,36227,1
78160,82471,1
78161,38132,1
78164,31308,1
78165,87023,3
78166,20789,1
78166,53989,1
78166,53990,1
78171,46375,1
78174,11645,1
78176,36565,1
78176,78168,1
78177,26076,8
78178,82996,6
78179,42281,1
78180,42221,1
78181,25665,1
78183,9591,1
78184,44043,1
78184,44044,1
78186,37246,1
78186,46361,1
78186,46364,1
78186,78168,2
78186,83008,5
78186,88926,3
78186,88933,2
78187,32595,1
78187,32608,2
78187,88374,4
78187,91110,1
78188,11604,1
78188,25650,1
78188,37289,1
78188,46352,7
78188,46368,2
78188,59900,1
78188,78168,3
78188,88374,3
78188,91110,1
78189,25650,1
78189,37289,1
78189,37290,4
78189,78168,6
78191,45428,1
78192,11604,1
78192,35284,2
78192,45428,1
78192,46352,15
78193,5451,1
78193,6228,1
78193,25665,1
78193,37293,1
78193,59929,1
78194,88379,1
78194,88380,1
78196,15392,1
78196,46362,1
78196,46375,1
78198,5451,1
78198,46352,1
78199,46362,1
78200,45428,1
78201,77965,2
78202,90565,2
78203,86909,1
78204,90475,1
78205,90475,6
78207,90565,1
78208,1040,2
78208,42554,1
78208,49264,1
78208,50227,1
78210,90475,1
78211,1039,5
78211,1040,3
78211,1045,6
78211,12209,1
78211,44969,12
78211,90557,3
78212,90489,1
78213,1042,3
78214,1040,32
78214,42554,12
78214,49264,21
78214,50227,13
78214,77965,6
78215,1047,1
78215,12209,8
78215,12227,1
78215,13445,5
78215,13446,1
78215,44783,4
78215,44786,4
78215,44809,2
78215,44816,1
78215,44825,2
78215,44839,5
78215,44842,2
78215,44849,3
78215,44850,9
78215,44854,4
78215,44855,1
78215,44877,1
78215,44891,6
78215,44894,1
78215,44897,2
78215,44928,1
78215,44935,2
78215,44952,2
78215,44960,1
78215,44963,1
78215,44964,2
78215,78321,6
78215,86907,1
78215,86915,1
78215,86916,1
78215,90502,7
78215,90508,2
78215,90510,7
78215,90513,16
78215,90523,1
78215,90525,2
78215,90526,1
78215,90529,17
78215,90531,1
78215,90534,26
78215,90546,1
78215,90547,1
78215,90549,12
78215,90555,1
78215,90556,1
78215,90557,11
78215,90562,5
78215,90565,9
