origin,dest,count
53103,35105,1
53103,53108,1
53103,53119,15
53103,53130,5
53103,53201,3
53103,53229,2
53104,49007,1
53104,49331,1
53104,53062,2
53104,53201,22
53104,85004,1
53107,53055,9
53107,53130,18
53107,53154,3
53108,35217,11
53108,53094,1
53108,53103,1
53108,53130,3
53108,53186,6
53108,53262,3
53109,53147,13
53110,49331,1
53110,53262,5
53117,53054,13
53119,35217,2
53119,35272,1
53119,44190,1
53119,53062,8
53119,53103,2
53119,53140,3
53119,53157,1
53119,53201,19
53130,2168,1
53130,35006,2
53130,35038,4
53130,35051,4
53130,35061,6
53130,35105,60
53130,35109,20
53130,35217,2
53130,35238,4
53130,35272,1
53130,35281,1
53130,35360,16
53130,44055,6
53130,44069,1
53130,49007,16
53130,49015,11
53130,49020,2
53130,49176,2
53130,49298,2
53130,49331,5
53130,49333,1
53130,53005,28
53130,53007,23
53130,53011,3
53130,53023,8
53130,53034,14
53130,53054,138
53130,53061,5
53130,53062,118
53130,53077,6
53130,53084,21
53130,53094,5
53130,53096,49
53130,53097,18
53130,53103,4
53130,53107,18
53130,53108,4
53130,53119,1
53130,53130,230
53130,53132,4
53130,53137,51
53130,53140,142
53130,53141,4
53130,53144,1
53130,53146,13
53130,53147,66
53130,53152,13
53130,53154,2
53130,53155,14
53130,53157,6
53130,53174,15
53130,53186,7
53130,53201,40
53130,53229,1
53130,53243,1
53130,53247,3
53130,53260,41
53130,53262,4
53130,56165,1
53137,35068,1
53137,35109,5
53137,35360,2
53137,53130,48
53137,53157,1
53137,53182,1
53137,53201,10
53137,53247,4
53140,35068,6
53140,35327,1
53140,49007,2
53140,49020,1
53140,49294,1
53140,49298,11
53140,53005,6
53140,53011,1
53140,53034,12
53140,53054,7
53140,53061,13
53140,53062,2
53140,53119,4
53140,53130,132
53140,53141,1
53140,53146,5
53140,53147,9
53140,53152,6
53140,53157,20
53140,53161,20
53140,53175,10
53140,53193,8
53140,53243,24
53140,53273,2
53141,53054,12
53141,53130,4
53141,85234,1
53144,53130,1
53144,53271,14
53145,44204,1
53145,53054,2
53145,53062,1
53145,85146,2
53146,49020,1
53146,53005,1
53146,53054,11
53146,53130,20
53146,53140,5
53146,53147,2
53146,53262,1
53147,35105,1
53147,49246,1
53147,53002,5
53147,53003,9
53147,53005,1
53147,53054,21
53147,53055,17
53147,53062,1
53147,53096,1
53147,53130,63
53147,53140,9
53147,53146,2
53147,53155,11
53147,53157,1
53147,53170,6
53147,53185,15
53147,53190,17
53147,53271,60
53150,49007,11
53150,53186,2
53152,53034,5
53152,53130,11
53152,53140,6
53152,53175,1
53152,53262,3
53155,53130,13
53155,53147,12
53157,49007,1
53157,53034,2
53157,53077,3
53157,53130,10
53157,53140,23
53157,53147,1
53157,53175,1
53161,53096,1
53161,53140,19
53161,53146,1
53168,53062,7
53169,53054,14
53170,53054,1
53170,53147,8
53172,35217,1
53172,53130,5
53174,53130,15
53175,53009,2
53175,53130,4
53175,53140,10
53181,53130,1
53181,53132,1
53181,53154,2
53182,35109,6
53182,35360,6
53182,53130,1
53182,53137,1
53182,53141,1
53182,53201,19
53182,53247,1
53185,53130,1
53185,53147,15
53186,35288,1
53186,44154,4
53186,44195,2
53186,49248,26
53186,53062,25
53186,53077,2
53186,53094,1
53186,53108,5
53186,53130,7
53186,53157,1
53186,72154,1
53188,53062,27
53190,53147,18
53193,53140,8
53193,85004,1
53201,17028,1
53201,35039,2
53201,35051,14
53201,35068,3
53201,35087,14
53201,35217,12
53201,35264,57
53201,35338,4
53201,44190,2
53201,53007,3
53201,53011,3
53201,53054,6
53201,53062,2
53201,53096,1
53201,53103,2
53201,53104,20
53201,53119,5
53201,53130,48
53201,53137,5
53201,53146,2
53201,53147,1
53201,53182,15
53201,53201,2
53201,53243,4
53201,53247,2
53201,72181,1
53226,53054,11
53226,53130,1
53243,35360,6
53243,53054,13
53243,53130,2
53243,53140,27
53243,53201,3
53247,35217,9
53247,35360,21
53247,44184,1
53247,49007,2
53247,53039,1
53247,53054,15
53247,53130,7
53247,53137,6
53247,53201,1
53260,53130,36
53262,49007,4
53262,53009,7
53262,53034,3
53262,53054,2
53262,53062,9
53262,53108,3
53262,53110,6
53262,53130,5
53262,53141,3
53262,53152,6
53262,53229,1
53262,53262,16
53262,53267,18
53267,53262,18
53271,53144,8
53271,53147,56
53273,49007,1
53273,49298,1
53273,53003,1
53273,53054,10
53273,53140,6
53273,53154,1
54051,57256,2
54051,57463,32
54051,57601,4
54060,54547,3
54060,57039,8
54060,57463,6
54077,54304,2
54077,54547,4
54079,57039,33
54079,57463,46
54090,54395,1
54090,57039,1
54090,57043,1
54090,88136,3
54099,57463,7
54112,57039,2
54112,57212,1
54112,57447,2
54112,57463,1
54112,57751,1
54115,54123,3
54115,54395,1
54115,54547,15
54115,54578,3
54115,57039,14
54115,57043,8
54115,57463,1
54115,88201,1
54136,57039,9
54136,57463,3
54150,54123,1
54150,54547,8
54150,57447,2
54150,57463,16
54150,57751,1
54157,57039,9
54157,57463,5
54157,57751,1
54171,57463,10
54184,54547,2
54184,57039,67
54213,57463,13
54215,54123,1
54215,54528,1
54215,54547,18
54215,57031,6
54215,57039,2
54215,57463,4
54232,54357,3
54232,54395,11
54257,54304,8
54257,88465,1
54263,57032,2
54263,57039,13
54263,57463,3
54265,54395,9
54265,54528,1
54265,88136,1
54265,88465,4
54273,57039,11
54273,57463,14
54274,57039,21
54274,88209,1
54280,57039,45
54286,57412,6
54286,57463,6
54286,57601,1
54304,49007,1
54304,54462,9
54304,55291,2
54304,57039,152
54304,57447,2
54304,57463,2
54304,57751,1
54304,88209,3
54304,88327,29
54304,88465,1
54312,54357,1
54312,54395,12
54312,57463,7
54312,57487,4
54312,57751,3
54323,57463,2
54323,57683,8
54328,54123,2
54328,54339,1
54328,54482,2
54328,54528,6
54328,57463,1
54328,88209,20
54328,88465,2
54351,57463,12
54351,57751,1
54357,54215,2
54357,54232,3
54357,54257,6
54357,54265,1
54357,54395,11
54357,57031,7
54357,57039,26
54357,57463,5
54357,88160,2
54357,88209,1
54366,54274,3
54366,54395,5
54369,57039,1
54369,57463,1
54369,57487,6
54382,54322,6
54382,54323,1
54391,57039,14
54395,54196,5
54395,54232,11
54395,54265,17
54395,54296,7
54395,54312,9
54395,54328,6
54395,54329,1
54395,54357,1
54395,54366,6
54395,54528,6
54395,54547,33
54395,57031,31
54395,57032,3
54395,57039,423
54395,57147,1
54395,57463,26
54395,57480,2
54395,57601,1
54395,68224,3
54395,71270,1
54395,88011,1
54395,88087,16
54395,88099,11
54395,88136,3
54395,88160,8
54395,88209,1
54395,88465,3
54395,88483,4
54415,54431,4
54415,57039,31
54415,57212,6
54415,57415,5
54415,57463,26
54415,57552,14
54430,54547,9
54431,54415,1
54431,54547,30
54431,57031,10
54431,57039,117
54431,57212,2
54431,57385,1
54431,57463,17
54431,57487,1
54431,57534,1
54459,88126,1
54459,88327,7
54462,54304,8
54469,57463,2
54469,57480,1
54469,57751,11
54482,54431,1
54482,57463,9
54482,88160,1
54490,57039,8
54521,57412,3
54521,57487,3
54526,54304,3
54526,54357,1
54526,54547,5
54528,54257,3
54528,54265,5
54528,54328,2
54528,54526,4
54528,54547,10
54528,55545,1
54542,57039,17
54546,57212,33
54547,34108,1
54547,54060,3
54547,54077,3
54547,54115,18
54547,54122,6
54547,54150,9
54547,54159,5
54547,54215,16
54547,54329,3
54547,54339,3
54547,54357,1
54547,54395,15
54547,54431,25
54547,54528,10
54547,57031,4
54547,57039,33
54547,57283,2
54547,57463,29
54547,57672,3
54547,88160,15
54547,88209,7
54578,54077,4
54578,54304,2
54578,57039,31
54578,57463,9
54578,57683,1
55010,55029,10
55029,55010,11
55029,88209,1
55291,54304,3
55291,55029,2
55291,55122,8
55386,57463,10
55578,57039,17
56002,44035,5
56002,44055,1
56002,44109,3
56002,56147,7
56002,56260,2
56007,56097,22
56007,56121,2
56007,56164,1
56007,56186,1
56007,56260,1
56021,56007,3
56021,56023,4
56046,56260,14
56053,56075,9
56053,56165,10
56053,56244,8
56053,56260,4
56058,35236,6
56075,35238,4
56075,56053,8
56075,56165,13
56075,56260,2
56091,56140,11
56097,56007,20
56098,56034,6
56098,56260,1
56117,49007,1
56117,56121,1
56117,56178,6
56117,56206,2
56117,56260,8
56121,29146,10
56121,29233,23
56121,56007,2
56121,56023,1
56121,56117,1
56143,56147,2
56143,56164,5
56162,56098,8
56164,56002,1
56164,56007,10
56164,56034,2
56164,56117,6
56164,56143,4
56165,35238,20
56165,35240,8
56165,53130,1
56165,56053,10
56165,56075,27
56165,56206,5
56165,56260,17
56174,56260,17
56176,56034,7
56176,56260,2
56184,22113,3
56184,56260,3
56195,44129,1
56195,56002,7
56251,56004,1
56251,56260,5
56255,56260,7
56260,29189,1
56260,44129,6
56260,56002,1
56260,56004,9
56260,56007,10
56260,56023,1
56260,56046,15
56260,56053,13
56260,56075,9
56260,56098,1
56260,56117,6
56260,56143,1
56260,56165,26
56260,56174,17
56260,56255,7
56260,56260,11
57017,57433,1
57017,57452,1
57017,57463,9
57018,57039,3
57018,57447,3
57018,57463,9
57019,57031,1
57019,57032,2
57019,57039,8
57019,57147,3
57019,57447,4
57019,57463,42
57019,57480,1
57019,57601,1
57019,57751,1
57025,57039,19
57025,57487,1
57028,57463,1
57028,57666,5
57028,57672,1
57028,57751,1
57031,54215,4
57031,54357,6
57031,54395,24
57031,54431,13
57031,54547,3
57031,57095,4
57031,57097,16
57031,57134,4
57031,57153,2
57031,57159,2
57031,57171,10
57031,57443,1
57031,57463,12
57031,57491,2
57031,57597,3
57031,57599,1
57031,57645,1
57032,54136,1
57032,54263,4
57032,54395,2
57032,57019,2
57032,57039,56
57032,57049,1
57032,57288,1
57032,57350,1
57032,57412,1
57032,57463,36
57032,57593,4
57032,57677,8
57039,54060,2
57039,54079,29
57039,54112,3
57039,54115,15
57039,54136,9
57039,54157,12
57039,54159,3
57039,54184,68
57039,54215,3
57039,54263,9
57039,54273,10
57039,54274,8
57039,54280,45
57039,54304,105
57039,54339,2
57039,54357,30
57039,54369,1
57039,54395,416
57039,54415,12
57039,54431,106
57039,54526,5
57039,54542,12
57039,54547,28
57039,54578,23
57039,55245,1
57039,55578,16
57039,57018,9
57039,57019,6
57039,57025,7
57039,57032,58
57039,57039,2
57039,57049,21
57039,57097,35
57039,57132,30
57039,57147,1
57039,57159,3
57039,57172,3
57039,57200,8
57039,57205,12
57039,57206,13
57039,57209,14
57039,57227,19
57039,57240,47
57039,57275,27
57039,57336,12
57039,57413,13
57039,57433,7
57039,57443,1
57039,57445,2
57039,57447,4
57039,57452,13
57039,57463,288
57039,57480,42
57039,57487,6
57039,57491,19
57039,57512,8
57039,57521,12
57039,57597,2
57039,57606,86
57039,57616,13
57039,57620,5
57039,57631,50
57039,57634,3
57039,57642,10
57039,57660,8
57039,57663,1
57039,57683,3
57039,57695,5
57039,57751,2
57043,54115,1
57043,54395,8
57043,57463,5
57043,57480,2
57047,57463,15
57049,57039,9
57049,57171,6
57049,57463,15
57049,57693,6
57057,57463,2
57057,57467,4
57095,57031,1
57095,57463,6
57097,57031,16
57097,57039,37
57097,57412,1
57097,57463,40
57132,57039,32
57132,57463,4
57134,54395,1
57134,57031,4
57134,57463,1
57134,57487,1
57139,57463,14
57140,57463,7
57140,57693,6
57142,57463,15
57143,57039,1
57143,57463,9
57147,54395,1
57147,57019,2
57147,57350,3
57147,57447,7
57147,57463,10
57147,57487,6
57147,57643,8
57150,57412,1
57150,57447,3
57150,57463,4
57150,57534,2
57153,57031,1
57153,57463,16
57153,57487,1
57155,57463,19
57155,57693,8
57156,57751,8
57159,57031,2
57159,57039,2
57159,57463,2
57160,57039,5
57160,57463,11
57165,57463,9
57171,57031,10
57171,57412,3
57171,57463,73
57171,57534,2
57171,57751,12
57172,57463,47
57179,57463,11
57190,57463,18
57200,57039,9
57200,57463,4
57202,57463,18
57205,57039,14
57205,57463,2
57206,57039,9
57206,57463,22
57209,57039,14
57209,57412,3
57209,57463,22
57212,54112,1
57212,54415,6
57212,54431,1
57212,54546,25
57212,57097,1
57212,57463,21
57218,57463,18
57221,57039,3
57221,57412,6
57221,57463,40
57221,57751,1
57227,57039,42
57227,57463,19
57227,57484,3
57227,57631,17
57230,57463,11
57230,57512,11
57240,57039,49
57240,57447,1
57240,57463,11
57251,57463,5
57251,57616,1
57256,54051,3
57256,57463,23
57256,57487,1
57256,57601,3
57269,57463,17
57269,57480,1
57269,57751,1
57275,57039,25
57275,57463,1
57283,57463,21
57283,57642,1
57283,57672,3
57287,57463,10
57303,57032,2
57303,57463,6
57303,57480,1
57303,57616,1
57306,57140,6
57306,57463,9
57306,57693,19
57306,57751,3
57313,57463,6
57322,57463,10
57329,57463,29
57336,57039,14
57350,54395,2
57350,57032,3
57350,57415,6
57350,57463,7
57351,57039,2
57351,57251,1
57351,57385,1
57351,57433,12
57385,54431,1
57385,57433,2
57385,57447,1
57385,57463,2
57385,57480,1
57392,57463,1
57392,57467,7
57392,57616,1
57412,54112,1
57412,54215,3
57412,57017,1
57412,57019,3
57412,57032,1
57412,57039,2
57412,57097,1
57412,57134,1
57412,57150,1
57412,57153,2
57412,57171,3
57412,57202,3
57412,57288,3
57412,57350,2
57412,57463,4
57412,57474,9
57412,57481,6
57412,57591,7
57412,57616,1
57412,57624,1
57412,57631,3
57412,57663,1
57412,57672,6
57412,57724,3
57412,57757,7
57413,57039,10
57413,57463,30
57413,57693,5
57415,54415,6
57415,57303,1
57415,57350,10
57415,57751,1
57415,57757,3
57431,57447,5
57431,57463,24
57433,57039,6
57433,57351,14
57433,57385,3
57433,57463,60
57433,57487,1
57433,57672,4
57433,57751,8
57433,8105,1
57443,57447,1
57443,57463,4
57443,57693,14
57445,57463,12
57447,54112,2
57447,54395,1
57447,57018,3
57447,57019,2
57447,57039,4
57447,57147,3
57447,57150,3
57447,57218,1
57447,57240,1
57447,57303,1
57447,57385,1
57447,57431,6
57447,57463,27
57447,57487,1
57447,57543,1
57447,57591,2
57447,57620,2
57447,57751,1
57447,57757,7
57452,57039,13
57452,57209,1
57452,57306,3
57452,57350,11
57452,57413,1
57452,57463,1
57452,57645,1
57463,26198,1
57463,54051,41
57463,54060,2
57463,54079,47
57463,54099,6
57463,54112,2
57463,54123,1
57463,54136,2
57463,54150,17
57463,54157,5
57463,54171,12
57463,54213,9
57463,54263,3
57463,54273,12
57463,54286,8
57463,54304,3
57463,54312,9
57463,54329,2
57463,54351,14
57463,54357,5
57463,54369,5
57463,54395,28
57463,54415,23
57463,54431,11
57463,54469,1
57463,54482,8
57463,54546,1
57463,54547,43
57463,54578,1
57463,55029,1
57463,55245,7
57463,55545,5
57463,57017,10
57463,57018,4
57463,57019,30
57463,57031,16
57463,57032,30
57463,57039,320
57463,57043,10
57463,57047,12
57463,57049,17
57463,57095,5
57463,57097,43
57463,57106,6
57463,57124,9
57463,57132,4
57463,57134,2
57463,57139,8
57463,57140,4
57463,57142,8
57463,57147,4
57463,57150,4
57463,57153,12
57463,57155,20
57463,57159,4
57463,57160,6
57463,57165,6
57463,57171,62
57463,57172,39
57463,57179,9
57463,57190,22
57463,57193,23
57463,57200,3
57463,57202,8
57463,57206,13
57463,57209,22
57463,57212,22
57463,57218,12
57463,57221,48
57463,57227,12
57463,57230,10
57463,57240,6
57463,57251,5
57463,57256,21
57463,57269,19
57463,57275,1
57463,57283,22
57463,57287,10
57463,57288,2
57463,57303,1
57463,57306,2
57463,57313,6
57463,57322,11
57463,57329,32
57463,57350,4
57463,57351,1
57463,57385,1
57463,57412,4
57463,57413,28
57463,57431,10
57463,57433,58
57463,57443,1
57463,57445,11
57463,57447,23
57463,57452,2
57463,57463,297
57463,57474,3
57463,57480,22
57463,57481,3
57463,57487,41
57463,57491,12
57463,57512,3
57463,57530,6
57463,57534,7
57463,57542,31
57463,57543,8
57463,57572,4
57463,57591,45
57463,57593,6
57463,57597,49
57463,57599,4
57463,57601,1
57463,57606,33
57463,57610,10
57463,57616,30
57463,57620,20
57463,57622,12
57463,57624,5
57463,57627,8
57463,57631,31
57463,57634,3
57463,57642,12
57463,57643,7
57463,57645,9
57463,57647,7
57463,57655,8
57463,57660,2
57463,57663,9
57463,57666,5
57463,57672,8
57463,57683,9
57463,57690,7
57463,57693,5
57463,57695,9
57463,57716,25
57463,57724,12
57463,57726,9
57463,57751,17
57463,57757,8
57463,57762,15
57463,88158,1
57463,88160,2
57463,88209,1
57463,88383,4
57468,57463,1
57468,57630,1
57468,67033,3
57468,67067,4
57468,67482,2
57474,57412,3
57474,57463,2
57474,57606,5
57474,57672,5
57474,57751,1
57480,54369,1
57480,57019,1
57480,57039,49
57480,57043,2
57480,57132,3
57480,57218,1
57480,57303,2
57480,57463,27
57480,57491,1
57480,57597,1
57480,57616,1
57480,57666,1
57480,57672,4
57482,57463,8
57487,54171,1
57487,54312,7
57487,54369,2
57487,54431,3
57487,57019,2
57487,57025,2
57487,57039,8
57487,57097,1
57487,57134,2
57487,57139,1
57487,57153,3
57487,57171,3
57487,57256,1
57487,57463,32
57487,57591,6
57487,57597,2
57487,57616,2
57487,57751,2
57487,67437,1
57487,88160,1
57491,57031,1
57491,57039,19
57491,57463,14
57491,57467,4
57491,57480,1
57512,57039,11
57515,57031,1
57515,57039,5
57515,57447,1
57515,57751,1
57521,57039,9
57534,54395,1
57534,57150,2
57534,57171,1
57534,57463,5
57534,57645,1
57534,57655,3
57540,57463,1
57540,57630,6
57540,67033,2
57540,67067,1
57540,67437,3
57540,67447,28
57540,67482,27
57542,57463,38
57542,57487,1
57543,57463,7
57543,57751,3
57552,54415,15
57552,57463,2
57572,57463,6
57572,57751,2
57582,57463,12
57591,57039,1
57591,57447,1
57591,57463,45
57591,57480,1
57593,57032,2
57593,57463,10
57597,57039,2
57597,57463,59
57597,57534,6
57601,54051,1
57601,57017,1
57601,57039,1
57601,57256,4
57601,57463,2
57601,57480,1
57601,57487,1
57606,57039,108
57606,57212,1
57606,57463,24
57606,57474,4
57610,57463,15
57616,54357,2
57616,57019,1
57616,57153,1
57616,57200,1
57616,57209,1
57616,57443,1
57616,57463,68
57616,57480,1
57616,57487,2
57616,57534,1
57616,57543,2
57616,57591,3
57616,57597,1
57616,57655,1
57616,57693,4
57616,57716,4
57616,57751,1
57620,57039,4
57620,57447,1
57620,57463,32
57622,57447,1
57622,57463,11
57622,57672,4
57624,57463,15
57627,57463,13
57627,57616,1
57630,57463,1
57630,57540,5
57630,67218,1
57630,67482,1
57631,57039,46
57631,57227,11
57631,57412,2
57631,57463,14
57631,57484,5
57631,57630,1
57642,57025,1
57642,57039,14
57642,57463,10
57643,57147,4
57643,57463,6
57645,57031,2
57645,57463,12
57645,57534,1
57647,57463,8
57654,57463,10
57655,57463,17
57660,57039,10
57660,57463,4
57663,57039,13
57663,57463,9
57663,57480,4
57663,57616,1
57663,57672,11
57663,88209,3
57666,57028,2
57666,57463,4
57668,57463,9
57672,54323,1
57672,54547,3
57672,57028,6
57672,57283,4
57672,57415,1
57672,57433,5
57672,57463,18
57672,57480,3
57672,57622,4
57672,57663,17
57672,57751,1
57677,57032,7
57683,54323,8
57683,54578,1
57683,57039,5
57683,57463,5
57690,57463,8
57693,57019,1
57693,57049,2
57693,57140,6
57693,57155,5
57693,57230,4
57693,57306,19
57693,57413,4
57693,57443,12
57693,57463,22
57693,57512,6
57693,57616,6
57693,57751,2
57695,57039,2
57695,57463,11
57701,57031,9
57701,57627,1
57714,57463,6
57716,57463,32
57716,57616,6
57724,57463,11
57726,57463,13
57730,57039,6
57730,57463,7
57751,54157,1
57751,54312,3
57751,54415,4
57751,54469,16
57751,57019,2
57751,57039,2
57751,57049,1
57751,57153,2
57751,57171,4
57751,57283,1
57751,57350,1
57751,57412,3
57751,57433,8
57751,57443,3
57751,57463,30
57751,57480,1
57751,57487,2
57751,57572,2
57751,57627,1
57751,57645,1
57751,57672,1
57751,57693,2
57751,57751,26
57757,57415,2
57757,57447,7
57757,57463,10
57762,57463,19
58079,89263,13
58086,58194,2
58086,63113,1
58131,58088,7
58131,58194,15
58194,69123,1
59005,59367,9
59009,59009,26
59009,59032,6
59009,59160,15
59009,59284,11
59009,59346,3
59009,59350,13
59009,59352,7
59009,59367,4
59009,59368,1
59009,59403,6
59009,59410,4
59009,59426,3
59009,59459,2
59009,59507,1
59009,59508,7
59009,59509,10
59009,59523,5
59009,59599,3
59009,59602,7
59009,59606,43
59009,59646,2
59009,60302,2
59009,62041,10
59009,62065,1
59009,62250,2
59009,62351,6
59009,62413,1
59009,62497,1
59009,62498,3
59009,62624,6
59009,62637,12
59015,59488,5
59015,59521,1
59032,59172,10
59032,59410,1
59043,59155,5
59043,59183,12
59043,59256,10
59043,59350,4
59043,59360,1
59043,59636,1
59063,59122,7
59063,59488,2
59067,59410,3
59067,62041,2
59090,59343,1
59090,59350,5
59094,59155,4
59094,59183,3
59122,29151,1
59122,59350,35
59122,62041,1
59139,59122,13
59139,59488,2
59143,59256,1
59143,59350,6
59155,59350,1
59155,62193,12
59159,59183,16
59160,59009,9
59160,59346,1
59160,59350,31
59160,59368,1
59172,59178,1
59172,59183,1
59172,59350,1
59172,62215,7
59178,59455,6
59178,59574,1
59178,60057,2
59178,62351,3
59178,62427,1
59178,62498,7
59178,62523,1
59178,62528,3
59178,62628,1
59179,59521,6
59183,59043,11
59183,59159,9
59183,59172,3
59183,59273,5
59183,59350,18
59183,59507,1
59183,59512,3
59183,62160,11
59183,62193,18
59183,75056,1
59183,76636,3
59214,59234,11
59220,2691,1
59220,59234,9
59224,59329,8
59225,59383,3
59225,59606,18
59234,59178,2
59234,59214,11
59234,59220,9
59234,59234,3
59234,59350,15
59234,59368,1
59234,59574,10
59234,62498,5
59234,62510,2
59254,59521,6
59256,59032,1
59256,59043,3
59256,59143,1
59256,59606,1
59256,62119,1
59268,59328,20
59268,59350,15
59271,59350,3
59271,62193,2
59271,62297,8
59271,62758,3
59272,59273,7
59273,59183,5
59273,59272,6
59273,62160,2
59273,62756,21
59284,59009,17
59284,59350,5
59288,59009,8
59288,59178,1
59288,59421,4
59288,59599,1
59295,58194,1
59295,62875,8
59299,59350,10
59299,59459,1
59324,59350,17
59324,59383,2
59324,59459,1
59324,59606,68
59328,59268,4
59328,59279,1
59328,59606,1
59329,59350,9
59329,62351,1
